t,xPred,yPred,xPrey,yPrey
32.025,1089.8189,1328.738,1046.3319,1360.0093
32.0333333333333,1077.754,1335.4146,1041.2278,1359.1234
32.0416666666667,1068.6764,1342.4901,1041.0001,1362.5817
32.05,1058.8011,1349.3661,1041.9572,1367.2191
32.0583333333333,1047.7293,1356.641,1041.9928,1368.7027
32.0666666666667,1036.4581,1360.7252,NaN,NaN
32.075,NaN,NaN,NaN,NaN
32.0833333333333,NaN,NaN,NaN,NaN
32.0916666666667,NaN,NaN,NaN,NaN
32.1,NaN,NaN,NaN,NaN
32.1083333333333,NaN,NaN,NaN,NaN
32.1166666666667,NaN,NaN,NaN,NaN
32.125,NaN,NaN,NaN,NaN
32.1333333333333,NaN,NaN,NaN,NaN
32.1416666666667,NaN,NaN,NaN,NaN
32.15,NaN,NaN,NaN,NaN
32.1583333333333,NaN,NaN,NaN,NaN
32.1666666666667,NaN,NaN,NaN,NaN
32.175,NaN,NaN,NaN,NaN
32.1833333333333,NaN,NaN,NaN,NaN
32.1916666666667,NaN,NaN,NaN,NaN
32.2,NaN,NaN,NaN,NaN
32.2083333333333,NaN,NaN,NaN,NaN
32.2166666666667,NaN,NaN,NaN,NaN
32.225,NaN,NaN,NaN,NaN
32.2333333333333,NaN,NaN,NaN,NaN
32.2416666666667,NaN,NaN,NaN,NaN
32.25,NaN,NaN,NaN,NaN
32.2583333333333,NaN,NaN,NaN,NaN
32.2666666666667,NaN,NaN,NaN,NaN
32.275,NaN,NaN,NaN,NaN
32.2833333333333,NaN,NaN,NaN,NaN
32.2916666666667,NaN,NaN,NaN,NaN
32.3,NaN,NaN,NaN,NaN
32.3083333333333,NaN,NaN,NaN,NaN
32.3166666666667,NaN,NaN,NaN,NaN
32.325,NaN,NaN,NaN,NaN
32.3333333333333,NaN,NaN,NaN,NaN
32.3416666666667,NaN,NaN,NaN,NaN
32.35,NaN,NaN,NaN,NaN
32.3583333333333,NaN,NaN,NaN,NaN
32.3666666666667,NaN,NaN,NaN,NaN
32.375,NaN,NaN,NaN,NaN
32.3833333333333,NaN,NaN,NaN,NaN
32.3916666666667,NaN,NaN,NaN,NaN
32.4,NaN,NaN,NaN,NaN
32.4083333333333,NaN,NaN,NaN,NaN
32.4166666666667,NaN,NaN,NaN,NaN
32.425,NaN,NaN,NaN,NaN
32.4333333333333,NaN,NaN,NaN,NaN
32.4416666666667,NaN,NaN,NaN,NaN
32.45,NaN,NaN,NaN,NaN
32.4583333333333,NaN,NaN,NaN,NaN
32.4666666666667,NaN,NaN,NaN,NaN
32.475,NaN,NaN,NaN,NaN
32.4833333333333,NaN,NaN,NaN,NaN
32.4916666666667,NaN,NaN,NaN,NaN
32.5,NaN,NaN,NaN,NaN
32.5083333333333,NaN,NaN,NaN,NaN
32.5166666666667,NaN,NaN,NaN,NaN
32.525,NaN,NaN,NaN,NaN
32.5333333333333,NaN,NaN,NaN,NaN
32.5416666666667,NaN,NaN,NaN,NaN
32.55,NaN,NaN,NaN,NaN
32.5583333333333,NaN,NaN,NaN,NaN
32.5666666666667,NaN,NaN,NaN,NaN
32.575,NaN,NaN,NaN,NaN
32.5833333333333,NaN,NaN,NaN,NaN
32.5916666666667,NaN,NaN,NaN,NaN
32.6,NaN,NaN,NaN,NaN
32.6083333333333,NaN,NaN,NaN,NaN
32.6166666666667,NaN,NaN,NaN,NaN
32.625,NaN,NaN,NaN,NaN
32.6333333333333,NaN,NaN,NaN,NaN
32.6416666666667,NaN,NaN,NaN,NaN
32.65,NaN,NaN,NaN,NaN
32.6583333333333,NaN,NaN,NaN,NaN
32.6666666666667,NaN,NaN,NaN,NaN
32.675,NaN,NaN,NaN,NaN
32.6833333333333,NaN,NaN,NaN,NaN
32.6916666666667,NaN,NaN,NaN,NaN
32.7,NaN,NaN,NaN,NaN
32.7083333333333,NaN,NaN,NaN,NaN
32.7166666666667,NaN,NaN,NaN,NaN
32.725,NaN,NaN,NaN,NaN
32.7333333333333,NaN,NaN,NaN,NaN
32.7416666666667,NaN,NaN,NaN,NaN
32.75,NaN,NaN,NaN,NaN
32.7583333333333,NaN,NaN,NaN,NaN
32.7666666666667,NaN,NaN,NaN,NaN
32.775,NaN,NaN,NaN,NaN
32.7833333333333,NaN,NaN,NaN,NaN
32.7916666666667,NaN,NaN,NaN,NaN
32.8,NaN,NaN,NaN,NaN
32.8083333333333,NaN,NaN,NaN,NaN
32.8166666666667,NaN,NaN,NaN,NaN
32.825,NaN,NaN,NaN,NaN
32.8333333333333,NaN,NaN,NaN,NaN
32.8416666666667,NaN,NaN,NaN,NaN
32.85,NaN,NaN,NaN,NaN
32.8583333333333,NaN,NaN,NaN,NaN
32.8666666666667,NaN,NaN,NaN,NaN
32.875,NaN,NaN,NaN,NaN
32.8833333333333,NaN,NaN,NaN,NaN
32.8916666666667,NaN,NaN,NaN,NaN
32.9,NaN,NaN,NaN,NaN
32.9083333333333,NaN,NaN,NaN,NaN
32.9166666666667,NaN,NaN,NaN,NaN
32.925,NaN,NaN,NaN,NaN
32.9333333333333,NaN,NaN,NaN,NaN
32.9416666666667,NaN,NaN,NaN,NaN
32.95,NaN,NaN,NaN,NaN
32.9583333333333,NaN,NaN,NaN,NaN
32.9666666666667,NaN,NaN,NaN,NaN
32.975,NaN,NaN,NaN,NaN
32.9833333333333,NaN,NaN,NaN,NaN
32.9916666666667,NaN,NaN,NaN,NaN
33,NaN,NaN,NaN,NaN
33.0083333333333,NaN,NaN,NaN,NaN
33.0166666666667,NaN,NaN,NaN,NaN
33.025,NaN,NaN,NaN,NaN
33.0333333333333,NaN,NaN,NaN,NaN
33.0416666666667,NaN,NaN,NaN,NaN
33.05,NaN,NaN,NaN,NaN
33.0583333333333,NaN,NaN,NaN,NaN
33.0666666666667,NaN,NaN,NaN,NaN
33.075,NaN,NaN,NaN,NaN
33.0833333333333,NaN,NaN,NaN,NaN
33.0916666666667,NaN,NaN,NaN,NaN
33.1,NaN,NaN,NaN,NaN
33.1083333333333,NaN,NaN,NaN,NaN
33.1166666666667,NaN,NaN,NaN,NaN
33.125,NaN,NaN,NaN,NaN
33.1333333333333,NaN,NaN,NaN,NaN
33.1416666666667,NaN,NaN,NaN,NaN
33.15,NaN,NaN,NaN,NaN
33.1583333333333,NaN,NaN,NaN,NaN
33.1666666666667,NaN,NaN,NaN,NaN
33.175,NaN,NaN,NaN,NaN
33.1833333333333,NaN,NaN,NaN,NaN
33.1916666666667,NaN,NaN,NaN,NaN
33.2,NaN,NaN,NaN,NaN
33.2083333333333,NaN,NaN,NaN,NaN
33.2166666666667,NaN,NaN,NaN,NaN
33.225,NaN,NaN,NaN,NaN
33.2333333333333,NaN,NaN,NaN,NaN
33.2416666666667,NaN,NaN,NaN,NaN
33.25,NaN,NaN,NaN,NaN
33.2583333333333,NaN,NaN,NaN,NaN
33.2666666666667,NaN,NaN,NaN,NaN
33.275,NaN,NaN,NaN,NaN
33.2833333333333,NaN,NaN,NaN,NaN
